Feature ID	Taxon	Confidence
87bb6599e6bdf4070f020489e967906d	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Segatella;s__Prevotella_salivae	0.9536299183872865
0fed93d7cfc5dbcb26cd549ef8cee86d	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus_pneumoniae	0.8652820045856261
f59b026faa80ca3e8f95614b8aeeb540	d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae;g__Leptotrichia	0.9999999982180334
b49c48f7ab71315d4f95f3c46b81a85d	d__Bacteria;p__Bacillota;c__Negativicutes;o__Veillonellales-Selenomonadales;f__Veillonellaceae;g__Veillonella	0.9999999849859278
9dfc31c2b1eec1abdb820abc2affe1fd	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Granulicatella	0.8556491858872295
440069f06c5a52cc06094e2b9413b701	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter;s__Campylobacter_concisus	0.7484677605078609
b2a23be7eff82e4103eb30a077424660	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Granulicatella	0.8500763416956534
792cce75a0dbfc813ac6cf9c750fea4f	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter;s__Campylobacter_concisus	0.7791013568042795
0b4c043be12e9daf5618d9b39d8127f1	d__Bacteria;p__Actinomycetota;c__Actinobacteria;o__Micrococcales;f__Micrococcaceae;g__Rothia;s__Rothia_dentocariosa	0.8783570897521458
67e00b16265f8fa73179118fa880cb4f	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus_pneumoniae	0.9233766761388223
23c4f99989efb598712827aa98d13572	d__Bacteria;p__Actinomycetota;c__Actinobacteria;o__Micrococcales;f__Micrococcaceae;g__Rothia	0.9999372523982112
704b75d0914e2f2b401d607867919b57	d__Bacteria;p__Actinomycetota;c__Actinobacteria;o__Micrococcales;f__Micrococcaceae;g__Rothia	0.9999371327638537
0ed7e335890f3efaba695679f4719503	d__Bacteria;p__Actinomycetota;c__Actinobacteria;o__Micrococcales;f__Micrococcaceae;g__Rothia;s__Rothia_dentocariosa	0.9177570237569178
8600c22ab66600d160dff90d7f4e2d4e	d__Bacteria;p__Bacillota;c__Bacilli;o__Staphylococcales;f__Gemellaceae;g__Gemella	0.9999841034802845
c90ed258af2297154d2fb47c442e31d0	d__Bacteria;p__Actinomycetota;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Schaalia	0.9996732977988214
dff2559afb522bebe272bbec26a5865b	d__Bacteria;p__Bacillota;c__Bacilli;o__Staphylococcales;f__Gemellaceae;g__Gemella	0.9999883999955755
44ab1f124a224b0a6af8bcc1bd5d4405	d__Bacteria;p__Actinomycetota;c__Actinobacteria;o__Micrococcales;f__Micrococcaceae;g__Rothia;s__Rothia_mucilaginosa	0.9665162124291446
5b2561ba887d888a37e91abe805d656c	d__Bacteria;p__Actinomycetota;c__Actinobacteria;o__Micrococcales;f__Micrococcaceae;g__Rothia;s__Rothia_mucilaginosa	0.962326400831588
9ad3cdaa529fff35205befdd5f563167	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella_pallens	0.9999242690936619
9b4e1360608a6487e383635d80809517	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Porphyromonas;s__Porphyromonas_pasteri	0.925141308632437
a8b0f7bde400cae2ca77d7b8d797fe39	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Porphyromonas;s__Porphyromonas_pasteri	0.9294764548486689
0059ee26a9f11a8b0b58751b5eea9ff4	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella_melaninogenica	0.9645402090246235
e2b67b1adaa0f6436f7afbf764d8fcc5	d__Bacteria;p__Bacillota;c__Negativicutes;o__Veillonellales-Selenomonadales;f__Veillonellaceae;g__Megasphaera;s__Megasphaera_micronuciformis	0.9970871390522696
f6417b4f09f1d0a99a0f7e3b99b633b6	d__Bacteria;p__Bacillota;c__Negativicutes;o__Veillonellales-Selenomonadales;f__Selenomonadaceae;g__Selenomonas;s__Selenomonas_sputigena	0.7923427385105564
dd3f8b103a206c172e64bcbc7c057a18	d__Bacteria;p__Actinomycetota;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Actinomyces	0.9999868946226385
daa8f0365f410f046fcfb1a3c80b3705	d__Bacteria;p__Bacillota;c__Negativicutes;o__Veillonellales-Selenomonadales;f__Selenomonadaceae;g__Selenomonas;s__Selenomonas_sputigena	0.7922495847043158
4b0af53cf40d322bc11d30b55dfec8b2	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales	0.7144258855509306
017ed6b5e7aaa46c966ab25b9d43cd10	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Pectobacteriaceae;g__Dickeya;s__Dickeya_phage	0.9995797064498523
0a61c62ce1898718573e7cb859a047d1	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae	0.7223587301290556
ff755df0927167516fd0b63b6bf77ebb	d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium;s__Fusobacterium_periodonticum	0.7043810400714037
2da4ddb90dee3bd11924bb60caac6bd8	d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium	0.9999999998785366
e51f5c637ff20b59148bdfc9a2edce42	d__Bacteria;p__Bacillota;c__Negativicutes;o__Veillonellales-Selenomonadales;f__Veillonellaceae;g__Veillonella	0.9999998488351335
7a594452a8dc41218a0e1ac12acb0977	d__Bacteria;p__Bacillota;c__Negativicutes;o__Veillonellales-Selenomonadales;f__Veillonellaceae;g__Veillonella	0.9999998576009532
34f007ea1ccee35d6da890f1afb0f960	d__Bacteria;p__Actinomycetota;c__Actinobacteria;o__Mycobacteriales;f__Nocardiaceae;g__Nocardia;s__Streptomyces_sp.	0.7348567038521421
