Feature,p_value,log2fc,-log10(p),Taxon
f2af16887b78ebb3b4c53ceabcb67d27,0.31896500045819326,-20.368521910740466,0.49625696879795245,g__Fusobacterium
670779b79867bd876bfe1cc8004c44df,0.31896500045819326,20.368521910740466,0.49625696879795245,d__Bacteria
cff818571c3bd0e6b8d405d219a0fbd1,0.31896500045819326,20.368521910740466,0.49625696879795245,s__Dickeya_phage
8fc94499608170480cb799f1421d83a2,0.31896500045819326,15.731922733765632,0.49625696879795245,g__Segatella
1424fc1b6f48c71140a305af242d4323,0.31896500045819326,15.731922733765632,0.49625696879795245,g__Schaalia
cd75e825905470a913b21d2ace703a0f,0.31896500045819326,15.731922733765632,0.49625696879795245,s__Scardovia_inopinata
bac72afaa19be0849e2a29aa1a72c986,0.31896500045819326,15.731922733765632,0.49625696879795245,s__uncultured_bacterium
d4d204a1dd2c24daa3a6c6cc573b5801,0.31896500045819326,15.731922733765632,0.49625696879795245,s__uncultured_bacterium
ddd7af7811e03531e4ff507ebfba4de0,0.31896500045819326,-13.732002258676607,0.49625696879795245,s__uncultured_beta
96c897c5e00e992fdd3d5fea0f237a18,0.31896500045819326,-13.732002258676607,0.49625696879795245,s__uncultured_beta
0fb20b31223f70385b149e0f1a3f375e,0.31896500045819326,16.053845526836398,0.49625696879795245,d__Bacteria
4a4a8bb9627e4439618028cd77835374,0.31896500045819326,16.053845526836398,0.49625696879795245,s__Treponema_zuelzerae
f0858d2ae2ba761bbd85f43de61e5bbf,0.31896500045819326,16.053845526836398,0.49625696879795245,c__Bacteroidia
06d61abd39b7f7b17ba274490378d2d8,0.31896500045819326,21.599175418321963,0.49625696879795245,d__Bacteria
48a412ca547ab7ea9ffaa0f26770ba3c,0.31896500045819326,15.053866733985883,0.49625696879795245,f__Pasteurellaceae
1f793a773323ac41a9dee917eb46d8ad,0.31896500045819326,15.053866733985883,0.49625696879795245,o__Veillonellales-Selenomonadales
b7e26297ed17a2af6e36133164705fe0,0.31896500045819326,15.053866733985883,0.49625696879795245,Unassigned
cea3087aa1309826968d10332c43cac2,0.31896500045819326,15.053866733985883,0.49625696879795245,s__Slackia_exigua
9822a1f1bc0fcb8e98f2ca4f722baf03,0.31896500045819326,16.053845526836398,0.49625696879795245,s__Streptomyces_sp.
18504e1fd70809e827ea358622b52f43,0.31896500045819326,16.053845526836398,0.49625696879795245,c__Actinobacteria
f2dc08f97f9c84137b84b455fd0c2608,0.31896500045819326,16.053845526836398,0.49625696879795245,f__Flavobacteriaceae
f9a34b0d7efcdb07c83dc084c4d29f1f,0.31896500045819326,16.053845526836398,0.49625696879795245,s__Streptomyces_sp.
561c60a0c5341ce0bb8b12169a777e2b,0.31896500045819326,16.053845526836398,0.49625696879795245,c__Bacilli
06bb3fa60acedef75461d7bc5c9be183,0.31896500045819326,16.053845526836398,0.49625696879795245,f__Prevotellaceae
af225065dc2e097e972d767e37f66525,0.31896500045819326,16.053845526836398,0.49625696879795245,d__Bacteria
8548d9d7c68046105e0a774340e847b4,0.31896500045819326,16.053845526836398,0.49625696879795245,o__Bacteroidales
d9f81d9ee10488a7c6fc1856566864a3,0.31896500045819326,16.053845526836398,0.49625696879795245,d__Bacteria
ab3296655e384d43ea373991d160c58d,0.31896500045819326,16.053845526836398,0.49625696879795245,d__Bacteria
4645a0dc51e77d69d795e283009cc98d,0.31896500045819326,16.053845526836398,0.49625696879795245,o__Enterobacterales
2205ee45c3db6707a3f0693b7ab4afa0,0.31896500045819326,16.053845526836398,0.49625696879795245,s__Streptomyces_sp.
f3d0bb9296e2da3b8aed28b7aa1768c0,0.31896500045819326,18.614542868356548,0.49625696879795245,s__Dickeya_phage
6028aafa095c4cba3901ce28f004db5a,0.31896500045819326,18.614542868356548,0.49625696879795245,c__Bacteroidia
08850ea35202fc08150d25631b34fb9a,0.31896500045819326,18.614542868356548,0.49625696879795245,f__Prevotellaceae
f7069c08e3e7080db8eed7c10ee8c4bf,0.31896500045819326,18.614542868356548,0.49625696879795245,s__Streptomyces_sp.
c1a8acdcdebcf9c131b206072088b323,0.31896500045819326,18.614542868356548,0.49625696879795245,c__Bacilli
50c981212e4937e4f785a6a8110e2cef,0.31896500045819326,18.614542868356548,0.49625696879795245,s__Dickeya_phage
fc76d33dee420ee7b7f2665de32fad1e,0.31896500045819326,18.614542868356548,0.49625696879795245,o__Bacteroidales
39858e4cc7a8846380099a4080ec9505,0.31896500045819326,18.614542868356548,0.49625696879795245,c__Bacilli
962a62112de6591b7f96a2fdd1ecd39a,0.31896500045819326,-13.732002258676607,0.49625696879795245,o__Burkholderiales
4a3fb374ee6faf46e5966bd574b3a995,0.31896500045819326,-13.732002258676607,0.49625696879795245,Unassigned
c5afb8d883054aa339aa594c920561a9,0.31896500045819326,-16.053845526836398,0.49625696879795245,f__Prevotellaceae
24edc53d7a074fa97655e00e8309b639,0.31896500045819326,-16.053845526836398,0.49625696879795245,d__Bacteria
fbd180e01189f24796d32785d5da0411,0.31896500045819326,-16.053845526836398,0.49625696879795245,s__Streptomyces_sp.
1b4fb15a06c446b7b133e7f8ff439f45,0.31896500045819326,-16.053845526836398,0.49625696879795245,o__Bacteroidales
7d186f706b47fa63798b2f0eaa7a1248,0.31896500045819326,-16.053845526836398,0.49625696879795245,s__Treponema_zuelzerae
bd4d8b2a2fb2ed10a73b27b92ac93ce5,0.31896500045819326,-16.053845526836398,0.49625696879795245,d__Bacteria
87683af47c1e85c8575b02612d63063f,0.31896500045819326,-16.053845526836398,0.49625696879795245,s__Streptomyces_sp.
1a75650f7b669d02e64b0587d9f20637,0.31896500045819326,-16.053845526836398,0.49625696879795245,s__Treponema_zuelzerae
dde6611563d18683ea48e9303fec55c6,0.31896500045819326,-16.053845526836398,0.49625696879795245,c__Gammaproteobacteria
d61272196ed493e543c26f52f14f9d3d,0.31896500045819326,-16.053845526836398,0.49625696879795245,s__Streptomyces_sp.
f660cd2bfa8f2fcade8e826fceb2b4ac,0.31896500045819326,-16.053845526836398,0.49625696879795245,f__Lachnospiraceae
b7158b5be6853c20b3d6ec79f3e798fc,0.31896500045819326,-16.053845526836398,0.49625696879795245,d__Bacteria
7b0d5e85543c1c4c85d8d2b29511bd06,0.31896500045819326,16.053845526836398,0.49625696879795245,c__Bacilli
85e23ce0a2727c316ed0d27a10ec18cb,0.31896500045819326,16.053845526836398,0.49625696879795245,s__bacterium_mpn-isolate
ca5af53d3069fb0404c6dcf1095fb2e6,0.31896500045819326,16.053845526836398,0.49625696879795245,d__Bacteria
f9eeede7b602828db60f98007fe3cf4a,0.31896500045819326,16.053845526836398,0.49625696879795245,d__Bacteria
c072882f458bb26b94bbf92025811073,0.31896500045819326,-16.053845526836398,0.49625696879795245,d__Bacteria
c97c318ffed87955a08b4033a528f8c9,0.31896500045819326,-16.053845526836398,0.49625696879795245,s__Streptomyces_sp.
69182c2bf2fec775e376db417619980e,0.31896500045819326,-16.053845526836398,0.49625696879795245,c__Gammaproteobacteria
32bf474d97fb777cbd96f7067b1098da,0.31896500045819326,-16.053845526836398,0.49625696879795245,f__Pasteurellaceae
0660511c83a42240f5da966b7ed66077,0.31896500045819326,-16.053845526836398,0.49625696879795245,f__Prevotellaceae
8715998063ee130173002f5146a5bb1e,0.31896500045819326,-16.053845526836398,0.49625696879795245,c__Actinobacteria
1a9ffd5c2a0e8889c9684d5e0bab63c3,0.31896500045819326,-16.053845526836398,0.49625696879795245,f__Pasteurellaceae
1c2afa9a10782f3eee8b99572899acd4,0.31896500045819326,-16.053845526836398,0.49625696879795245,f__Neisseriaceae
577016a7467430b5e90736d17c25773f,0.31896500045819326,-16.053845526836398,0.49625696879795245,f__Lachnospiraceae
c79752e036ec676e327efdc3ca0e3d23,0.31896500045819326,-16.053845526836398,0.49625696879795245,g__Fusobacterium
b9afdd029f583025bf465e511414a4a7,0.31896500045819326,-16.053845526836398,0.49625696879795245,g__Rothia
334ffec40fed42b9b5973ff44b6c72ee,0.31896500045819326,16.053845526836398,0.49625696879795245,c__Actinobacteria
dd2b310e2ccd0b805fa6f0b3f64f9950,0.31896500045819326,-16.053845526836398,0.49625696879795245,s__Flavobacterium_sp.
b4afffea0048896af6cd666639239635,0.31896500045819326,-16.053845526836398,0.49625696879795245,s__uncultured_beta
94c41354e5163a8249f0105ee9a3c8fc,0.31896500045819326,-16.053845526836398,0.49625696879795245,d__Bacteria
28cabe4b9b05eb2496a7a55d020c853d,0.31896500045819326,-16.053845526836398,0.49625696879795245,s__Treponema_zuelzerae
ae367d762febcf75858ea64fb52ec98a,0.31896500045819326,16.053845526836398,0.49625696879795245,o__Burkholderiales
069967b9fd6a18bcc341b0fd3bdc6370,0.31896500045819326,16.053845526836398,0.49625696879795245,s__Flavobacterium_sp.
7a73e4816a516dc919b234b930bb6e44,0.31896500045819326,-16.053845526836398,0.49625696879795245,s__uncultured_organism
7ca5fb27204ae13496376dac1fa5896b,0.31896500045819326,15.053866733985883,0.49625696879795245,s__uncultured_bacterium
c3b825dd784291643e6a1ed23ddf494a,0.31896500045819326,15.053866733985883,0.49625696879795245,s__Tepidimonas_fonticaldi
4e47d62720f534d601b6786eff599eea,0.31896500045819326,15.053866733985883,0.49625696879795245,o__Bacteroidales
c20c35a9a243fc7dafbb566cd1700a60,0.31896500045819326,15.053866733985883,0.49625696879795245,o__Bacteroidales
805be6cc427abefef346ebc1cfcf8afe,0.31896500045819326,15.053866733985883,0.49625696879795245,f__Butyricicoccaceae
f5a0f68aa27f939597682f546f47c06b,0.31896500045819326,15.053866733985883,0.49625696879795245,g__Blautia
a1767519e023b499b2ea644b281fd47e,0.31896500045819326,15.053866733985883,0.49625696879795245,s__Corynebacterium_glucuronolyticum
75f24239b97e6fbefdba0ec9ddf52b6b,0.31896500045819326,15.053866733985883,0.49625696879795245,g__Cutibacterium
896b55a887633a0251c3c50e6cff26fa,0.31896500045819326,15.053866733985883,0.49625696879795245,g__Sphingobacterium
89f7cc3a3bf17d2548e34bbc11a31d15,0.31896500045819326,-15.053866733985883,0.49625696879795245,g__Cardiobacterium
a63b9bd26407ced5fa609edbb6b7e56e,0.31896500045819326,-15.053866733985883,0.49625696879795245,g__Gemella
d0d0e048307ec0569ccd386cf3bc0068,0.31896500045819326,-15.053866733985883,0.49625696879795245,g__Geobacillus
38992e9b9a128bf673de106c4fa981f1,0.31896500045819326,-15.053866733985883,0.49625696879795245,o__Lactobacillales
6f5c9db36639a194b1978ac8042ad0c7,0.31896500045819326,16.053845526836398,0.49625696879795245,g__Methylobacterium
e1d4c0de9279f11f4d892afb086e72ca,0.31896500045819326,16.053845526836398,0.49625696879795245,s__Campylobacter_ureolyticus
926d7606860c97b4b514a609b05fdadb,0.31896500045819326,16.053845526836398,0.49625696879795245,g__Rheinheimera
0904e78a5fe9a12382836d0bb28de998,0.31896500045819326,16.053845526836398,0.49625696879795245,s__Anaerococcus_octavius
80888925cd7db5e54faf1439701c8b39,0.31896500045819326,16.053845526836398,0.49625696879795245,s__Olsenella_profusa
7998065670b111f653103d2a26f8863b,0.31896500045819326,16.053845526836398,0.49625696879795245,g__Janthinobacterium
e7949fdc48019681d715bcbfd5123022,0.31896500045819326,-16.053845526836398,0.49625696879795245,d__Bacteria
f35615e8048e5e7fc846d4c1b1c10b09,0.31896500045819326,-16.053845526836398,0.49625696879795245,c__Gammaproteobacteria
88ff19fbc047c7cb5267544ffdbecad5,0.31896500045819326,-16.053845526836398,0.49625696879795245,d__Bacteria
378404b00c2c42c2574ab7fc9e49e66c,0.31896500045819326,-16.053845526836398,0.49625696879795245,s__uncultured_beta
8b7500479f6408419eeae0270c200e19,0.31896500045819326,-16.053845526836398,0.49625696879795245,o__Burkholderiales
fc4506c877f29f0649608e6843c19e44,0.31896500045819326,-16.053845526836398,0.49625696879795245,s__uncultured_beta
e7497cf3915594d7d2423bab285603cc,0.31896500045819326,-16.053845526836398,0.49625696879795245,s__uncultured_beta
2afef9a7aaa8f1603cd8c940b0fd1530,0.31896500045819326,16.053845526836398,0.49625696879795245,o__Burkholderiales
6a7bd9afeab252afb6a1ec3436e134d5,0.31896500045819326,16.053845526836398,0.49625696879795245,s__Flavobacterium_sp.
6b1a78fb851550c4839c86b4b3280256,0.31896500045819326,16.053845526836398,0.49625696879795245,s__metagenome
61970a69df4dfef9ae9b175e8d0fd443,0.31896500045819326,-16.053845526836398,0.49625696879795245,g__Arachnia
bb68e73ac6d4e9eeeaadd7f9525c03da,0.31896500045819326,-16.053845526836398,0.49625696879795245,s__Prevotella_enoeca
a8f4b9dcf80ee71c7ad56ddec276a8cf,0.31896500045819326,-16.053845526836398,0.49625696879795245,g__Selenomonas
6da171b5b407af5380e879a0c32b46b3,0.31896500045819326,-16.053845526836398,0.49625696879795245,s__uncultured_bacterium
50077f51b44f25bf0c25ed881105267d,0.31896500045819326,-20.263278831361347,0.49625696879795245,s__Streptomyces_sp.
12ef15215cc2d49e811084751188ea67,0.31896500045819326,20.263278831361347,0.49625696879795245,g__Streptococcus
5cb048e67f6c8d6b27e7e66cb0ffe95f,0.31896500045819326,20.263278831361347,0.49625696879795245,d__Bacteria
71f9d6b4e23cc9ffa2b93f2f38cd5ed6,0.31896500045819326,20.263278831361347,0.49625696879795245,s__Streptomyces_sp.
aa27cd28fc13877aa3768dc7be52d684,0.31896500045819326,20.278791818472172,0.49625696879795245,s__Dickeya_phage
d80821cbc70af1ca2b9f176fab126060,0.31896500045819326,20.278791818472172,0.49625696879795245,o__Burkholderiales
28552fea65ae1162f22840711c2965f1,0.31896500045819326,20.278791818472172,0.49625696879795245,o__Bacteroidales
3a1d7ee00b3432adcc3ae3bceeaddea0,0.31896500045819326,20.27105617578986,0.49625696879795245,d__Bacteria
4e72966f73ba8ac5926ef1a724daa16c,0.31896500045819326,20.263278831361347,0.49625696879795245,s__uncultured_beta
54834e01c972a2cc2ab3fea6019b2e2c,0.31896500045819326,16.053845526836398,0.49625696879795245,s__Olsenella_sp.
d661cfb3d9aa2f86d3f44c9dfe50ed53,0.31896500045819326,16.053845526836398,0.49625696879795245,s__Prevotella_multisaccharivorax
f57c2cf12fea4cbecce77a02aa53bc0d,0.31896500045819326,16.053845526836398,0.49625696879795245,g__Acinetobacter
0b937ad29a9bf75b290d4dc0e6ac54b9,0.31896500045819326,16.053845526836398,0.49625696879795245,g__Treponema
19da888140cea171a79a1db7e2532781,0.31896500045819326,16.053845526836398,0.49625696879795245,s__Prevotella_multiformis
3eeab55ef5f11779fdcb32f1fafd6b44,0.31896500045819326,15.053866733985883,0.49625696879795245,s__uncultured_beta
4f11fad96f759b311f5d5f7d9067ee14,0.31896500045819326,15.053866733985883,0.49625696879795245,s__metagenome
0e62d3fc6ecc19aa56559fb492089e6c,0.31896500045819326,15.053866733985883,0.49625696879795245,s__uncultured_beta
f6330746f3b3c4599f37a96a84fbe12f,0.31896500045819326,-15.053866733985883,0.49625696879795245,s__metagenome
6fb6e70d99e8cc977b77bfc52b904b56,0.31896500045819326,-15.053866733985883,0.49625696879795245,d__Bacteria
e2737541958e905c010c11aee8a37a3b,0.31896500045819326,-15.053866733985883,0.49625696879795245,g__Streptococcus
f0266e25ebb59c49c548553654a41100,0.31896500045819326,-15.053866733985883,0.49625696879795245,o__Burkholderiales
65b80b7dea77baf2890ed543473b2bfb,0.31896500045819326,-15.053866733985883,0.49625696879795245,s__uncultured_beta
7193fedc764b05a35d9d77baa25c2089,0.31896500045819326,15.053866733985883,0.49625696879795245,s__Lachnospiraceae_bacterium
1381afc3d62507e4601648967418285f,0.31896500045819326,15.053866733985883,0.49625696879795245,g__Veillonella
2af224d9417f719fbc1ef330af46f50c,0.31896500045819326,15.053866733985883,0.49625696879795245,s__Denitrobacterium_detoxificans
d2738d651a14091afebde045728205bd,0.31896500045819326,-16.053845526836398,0.49625696879795245,s__Peptostreptococcaceae_bacterium
020995655c08e9b1ff26c4afa5ff664a,0.31896500045819326,-16.053845526836398,0.49625696879795245,f__Lachnospiraceae
f90b9f8f0496b3af9809dd58bcd08938,0.31896500045819326,-16.053845526836398,0.49625696879795245,s__uncultured_bacterium
76f6d69aed3d9150b39d8356bfed0ef2,0.31896500045819326,20.223750499017953,0.49625696879795245,o__Bacteroidales
7d204a22e250437aa36de5e4c9e00dd4,0.31896500045819326,20.223750499017953,0.49625696879795245,c__Actinobacteria
8a64a5b64d35fb268756bdce4699d279,0.31896500045819326,20.223750499017953,0.49625696879795245,s__Porphyromonas_gingivalis
5986da81e79081867a517b7039840159,0.31896500045819326,-15.053866733985883,0.49625696879795245,g__Gemella
54040948ee8bcd231699684af9f0e8c6,0.31896500045819326,-15.053866733985883,0.49625696879795245,g__Veillonella
88d3ddf569e286b774c0490d38dd295b,0.31896500045819326,-15.053866733985883,0.49625696879795245,g__Hoylesella
3a0e566f7e47f41a3576ff40a36a3243,0.31896500045819326,-15.053866733985883,0.49625696879795245,s__Acholeplasmatales_bacterium
7184b264cb86d50bbcca7a7db08d68f3,0.31896500045819326,-15.053866733985883,0.49625696879795245,s__TM7_phylum
0092308b69315f19e4a463edfdbc754e,0.31896500045819326,-15.053866733985883,0.49625696879795245,g__Mycoplasma
24dad90e082188ed2b697f007300dcea,0.31896500045819326,-15.053866733985883,0.49625696879795245,s__Porphyromonas_pasteri
1d311573069764d35cfba17b9b37824a,0.31896500045819326,-15.053866733985883,0.49625696879795245,c__Bacteroidia
a4f1bdd2902825364fc2e6881777f975,0.31896500045819326,16.053845526836398,0.49625696879795245,s__Jonquetella_anthropi
f4d569fe6daf18d1ebbf624d60f95e9f,0.31896500045819326,16.053845526836398,0.49625696879795245,s__uncultured_Actinomyces
b2095dcce4217131bbe1d85507362585,0.31896500045819326,16.053845526836398,0.49625696879795245,Unassigned
4e4dd97f04760cb2775682f61aa6cec3,0.31896500045819326,16.053845526836398,0.49625696879795245,g__Treponema
5eb1f73e0efc789e00a2f95b738976ab,0.31896500045819326,16.053845526836398,0.49625696879795245,s__uncultured_bacterium
38cfc98716eae48667f0cb9e3219ca69,0.31896500045819326,-13.732002258676607,0.49625696879795245,s__uncultured_beta
6d94e3e21b8a7eee2a399bfbbe1f4207,0.31896500045819326,-13.732002258676607,0.49625696879795245,o__Burkholderiales
25397a4be0b30006e2ae3ed97224c4d3,0.31896500045819326,-13.732002258676607,0.49625696879795245,o__Burkholderiales
f4655ad0bbbabce70e2e864b4ee2e943,0.31896500045819326,-13.732002258676607,0.49625696879795245,c__Gammaproteobacteria
a7fe9f9218a298433aa3af431dfa9a39,0.31896500045819326,-13.732002258676607,0.49625696879795245,s__uncultured_beta
9b902662b3c5a2c48382b4e76492a37d,0.31896500045819326,-13.732002258676607,0.49625696879795245,d__Bacteria
ae15ff72256f6141a5b8c283750546cf,0.31896500045819326,-13.732002258676607,0.49625696879795245,o__Burkholderiales
04ca8c33d4c4c1f8f99cdc35798a386c,0.31896500045819326,-13.732002258676607,0.49625696879795245,o__Burkholderiales
68a665caaa8108d4aaeeb24105533678,0.31896500045819326,-13.732002258676607,0.49625696879795245,d__Bacteria
493ffe11855016674dab9a682ab4a682,0.31896500045819326,-18.589880876096455,0.49625696879795245,g__Haemophilus
c782dea47392cf8fbe65432e94310c4c,0.31896500045819326,-18.589880876096455,0.49625696879795245,s__uncultured_bacterium
65f7ca41a590c69770322a46b9c477e9,0.31896500045819326,18.589880876096455,0.49625696879795245,d__Bacteria
cc2a166ac1c9120c84e8a16010b5abd8,0.31896500045819326,-18.589880876096455,0.49625696879795245,d__Bacteria
d8e80f1e228b5a8460cddac64db85b48,0.31896500045819326,18.589880876096455,0.49625696879795245,p__Pseudomonadota
32616ae4faceefc2e0cc2bb88427c219,0.31896500045819326,18.589880876096455,0.49625696879795245,d__Bacteria
a9ceef7bcf704024f332354044a339fd,0.31896500045819326,18.589880876096455,0.49625696879795245,o__Burkholderiales
b4017a14e7e3f5093aaaaa36c64c800e,0.31896500045819326,18.731899538174176,0.49625696879795245,d__Bacteria
f356f68d4abcd7868c409993d95801de,0.31896500045819326,18.731899538174176,0.49625696879795245,c__Bacteroidia
e1795e3b3ab94866538c7f81ef1b3e40,0.31896500045819326,-15.053866733985883,0.49625696879795245,o__Burkholderiales
c750638860ec24048eb50116853b17d2,0.31896500045819326,-15.053866733985883,0.49625696879795245,c__Gammaproteobacteria
f4d1e3203d06da3984e37e3df105f834,0.31896500045819326,-15.053866733985883,0.49625696879795245,o__Burkholderiales
ef612a7ba958ab606899fc951bbb5eae,0.31896500045819326,15.053866733985883,0.49625696879795245,o__Burkholderiales
c94e6282751373acf39abefb96f8ede1,0.31896500045819326,15.053866733985883,0.49625696879795245,d__Bacteria
1586efceb2fccf0eb99bcb6a4172242a,0.31896500045819326,15.053866733985883,0.49625696879795245,s__uncultured_beta
2e70004ea1d35ca2a7b1f20aa654af14,0.31896500045819326,15.053866733985883,0.49625696879795245,d__Bacteria
c203136ed40f1858a6e73929185bc28f,0.31896500045819326,15.053866733985883,0.49625696879795245,c__Gammaproteobacteria
987c42b99c4504b9dba0dad4a0449cf3,0.31896500045819326,15.053866733985883,0.49625696879795245,d__Bacteria
613d8ca5ead0121c87eac0ab66d8d685,0.31896500045819326,15.053866733985883,0.49625696879795245,c__Gammaproteobacteria
b6416cfe722e1c4bb1a794c2d3454521,0.31896500045819326,15.053866733985883,0.49625696879795245,o__Burkholderiales
40d280a3cfbeae41bae9d95bf4b65185,0.31896500045819326,15.053866733985883,0.49625696879795245,c__Gammaproteobacteria
6cbf5a7793661082fbe8bb469d526f83,0.31896500045819326,15.053866733985883,0.49625696879795245,o__Burkholderiales
f77b33173e836d7da45a827d8e7c5da7,0.31896500045819326,20.223750499017953,0.49625696879795245,s__Selenomonas_sputigena
d31026c69191f5330e53278dd628c72e,0.31896500045819326,-15.053866733985883,0.49625696879795245,s__uncultured_organism
7d530a5f769beeaedafced975e22e7b2,0.31896500045819326,-15.053866733985883,0.49625696879795245,s__uncultured_beta
9f244d2a870d75d8868281d2d76231a3,0.31896500045819326,20.199502972740767,0.49625696879795245,g__Bifidobacterium
460d1c302f63e9c8e7747c8d8e1335ab,0.31896500045819326,-18.589880876096455,0.49625696879795245,d__Bacteria
aad700b480907b1da2958cea5c8d97a6,0.31896500045819326,-18.589880876096455,0.49625696879795245,d__Bacteria
f24bd1757e97da16779db4316b4a527f,0.31896500045819326,-18.589880876096455,0.49625696879795245,c__Bacteroidia
9a83bad2024e766650786d963be7d213,0.31896500045819326,-18.589880876096455,0.49625696879795245,s__Streptomyces_sp.
a849a259d3834f6f13efad1acdee435b,0.31896500045819326,18.589880876096455,0.49625696879795245,s__Streptomyces_sp.
082b7f025721f47111f9daa177eaee6e,0.31896500045819326,18.589880876096455,0.49625696879795245,f__Prevotellaceae
818630fe18e2f60c258dd995afdbc107,0.31896500045819326,18.731899538174176,0.49625696879795245,g__Fusobacterium
25ac65842dde9a5b004f574e3604dcb4,0.31896500045819326,18.731899538174176,0.49625696879795245,g__Acidaminococcus
7e8d4b03797d52bc9cdefc88b3e2f066,0.31896500045819326,18.731899538174176,0.49625696879795245,g__Pseudomonas
3b38428ff8a99e309ebb75f9c0dacc9f,0.31896500045819326,-18.731899538174176,0.49625696879795245,s__uncultured_bacterium
c910f1eb4dd847421a96d2ffcc1647d9,0.31896500045819326,-18.731899538174176,0.49625696879795245,s__uncultured_beta
916c26df06f5f433cc6e72ca46107d0a,0.31896500045819326,18.731899538174176,0.49625696879795245,d__Bacteria
25732eefd9279f16cefc6cb5735a1db5,0.31896500045819326,-18.731899538174176,0.49625696879795245,s__uncultured_beta
a63bf12b72f86622be042f7196397270,0.31896500045819326,-15.053866733985883,0.49625696879795245,c__Gammaproteobacteria
efad3e0e3fb5fc4a63231f31306ab23a,0.31896500045819326,-15.053866733985883,0.49625696879795245,s__Flavobacterium_sp.
31add0efc8e903844f8b857362ed8141,0.31896500045819326,-15.053866733985883,0.49625696879795245,s__Flavobacterium_sp.
ec988d0b7ee4068ec39c5924985f7ed2,0.31896500045819326,-15.053866733985883,0.49625696879795245,s__uncultured_beta
7a5e2ae21288f38fe1b033abc58f78e8,0.31896500045819326,-15.053866733985883,0.49625696879795245,c__Bacilli
2120d0a49233e16690a2cc2c552ae73d,0.31896500045819326,-15.053866733985883,0.49625696879795245,d__Bacteria
7243dd1cd65dd84d536950146d2aeecc,0.31896500045819326,-18.614542868356548,0.49625696879795245,g__Prevotella
eb1de91ea49edf65a62b1a67deaeac19,0.31896500045819326,18.589880876096455,0.49625696879795245,g__Neisseria
5e8d6920271228a6c975c2c66bfe0fa9,0.31896500045819326,18.589880876096455,0.49625696879795245,g__Fusobacterium
35021c6dc6c4d5b3ae6c913e5369b9c5,0.31896500045819326,18.589880876096455,0.49625696879795245,c__Bacteroidia
a4f7771a751f3892c4e4552369f79508,0.31896500045819326,18.589880876096455,0.49625696879795245,c__Bacilli
e854d324fd16e53027017bae91e5aeca,0.31896500045819326,18.589880876096455,0.49625696879795245,d__Bacteria
0c2135435af4daf553cb6f2cd83e732a,0.31896500045819326,18.589880876096455,0.49625696879795245,g__Leptotrichia
0494411f454763c9841e67484cb11377,0.31896500045819326,18.589880876096455,0.49625696879795245,o__Bacteroidales
25dd9b84a004e9aa625309c6b0a40566,0.31896500045819326,-15.053866733985883,0.49625696879795245,c__Bacteroidia
6e168c95dc1a8ae0b9e02672a05a3f39,0.31896500045819326,-15.053866733985883,0.49625696879795245,s__uncultured_beta
408b9136a9054da7e640a7bf085f5d11,0.31896500045819326,13.732002258676607,0.49625696879795245,s__uncultured_beta
1a7104ec853f18793c7c55262a6c3268,0.31896500045819326,13.732002258676607,0.49625696879795245,s__Treponema_zuelzerae
8732a84649001d47fe91874827a75b2f,0.31896500045819326,13.732002258676607,0.49625696879795245,s__uncultured_beta
659ab2ec665812bab99e9354075a9206,0.31896500045819326,13.732002258676607,0.49625696879795245,s__uncultured_beta
21ff2838629d99956898b48c4c19f627,0.31896500045819326,15.053866733985883,0.49625696879795245,s__uncultured_beta
77d14153abedb54f17d96d7154a5bfed,0.31896500045819326,15.053866733985883,0.49625696879795245,s__metagenome
8260b6cfb717e00a4e4863ba88c9f0ff,0.31896500045819326,15.053866733985883,0.49625696879795245,s__uncultured_beta
911346138eba809c40c87f08156045c2,0.31896500045819326,15.053866733985883,0.49625696879795245,s__uncultured_beta
00e2c29c796c0a1754defa28da1a58f2,0.31896500045819326,15.053866733985883,0.49625696879795245,s__uncultured_beta
69494449aef9deb089f44d9b36bcff12,0.31896500045819326,18.589880876096455,0.49625696879795245,o__Bacteroidales
774bfc42eb4bb8f1b61453375f91983a,0.31896500045819326,18.589880876096455,0.49625696879795245,f__Weeksellaceae
ecea3968c63d555b1c87df8599cbb675,0.31896500045819326,18.589880876096455,0.49625696879795245,s__Streptomyces_sp.
c9d9a9054e1eab56f6381cb962a72004,0.31896500045819326,15.053866733985883,0.49625696879795245,p__Nematozoa
4389c89ce4203dca5b344b611165ec91,0.31896500045819326,15.053866733985883,0.49625696879795245,s__Flavobacterium_sp.
7382a08fdee63e230dc97498e9cdaf96,0.31896500045819326,15.053866733985883,0.49625696879795245,o__Burkholderiales
21b157701b1b07749fdb2e7f31f381ec,0.31896500045819326,-15.053866733985883,0.49625696879795245,s__metagenome
60f816c4f10ee5af870a9a0bf5e3982a,0.31896500045819326,13.732002258676607,0.49625696879795245,d__Bacteria
c9d71e26719338e57b4ba3449611f5f5,0.31896500045819326,13.732002258676607,0.49625696879795245,s__Flavobacterium_sp.
bbe8b93c1aa2707b81fa0b14458a498f,0.31896500045819326,13.732002258676607,0.49625696879795245,s__Flavobacterium_sp.
dfb95f2e6e769b36696eec007aafac9f,0.31896500045819326,13.732002258676607,0.49625696879795245,s__uncultured_beta
685edc5e5e2bd4ea978c0fb2e59add8a,0.31896500045819326,13.732002258676607,0.49625696879795245,s__uncultured_Gram-positive
